cons_ID,cash,no-cash assets value,salary,dividends,spending,utility,public_utility,total utility,skill,time
64.00,926.07,1069.75,66.05,0.00,37.22,11.82,244.00,255.82,3.08,19.00
65.00,1468.05,658.31,23.95,193.42,0.00,8.49,244.00,252.49,1.42,19.00
66.00,617.04,987.46,0.00,0.00,54.46,10.39,244.00,254.39,8.66,19.00
67.00,170.51,576.02,181.63,0.00,0.00,7.94,244.00,251.94,6.90,19.00
68.00,333.38,822.89,166.07,0.00,86.62,9.49,244.00,253.49,9.35,19.00
69.00,3682.48,822.89,112.31,421.88,243.91,15.49,244.00,259.49,5.42,19.00
70.00,905.52,1316.62,70.41,55.03,51.26,12.00,244.00,256.00,2.34,19.00
71.00,277.37,905.17,55.57,0.00,0.00,9.95,244.00,253.95,2.46,19.00
72.00,202.40,576.02,0.00,0.00,88.35,7.94,244.00,251.94,6.57,19.00
73.00,875.42,1152.04,177.20,67.89,38.00,12.22,244.00,256.22,9.73,19.00
74.00,2236.67,1316.62,219.12,191.15,443.06,17.00,244.00,261.00,7.12,19.00
75.00,409.86,740.60,61.71,0.00,75.02,9.00,244.00,253.00,3.10,19.00
76.00,134.82,658.31,24.12,0.00,0.00,8.49,244.00,252.49,1.24,19.00
77.00,5752.87,1481.19,220.09,389.34,505.32,14.73,244.00,258.73,9.12,19.00
78.00,362.25,822.89,85.34,0.00,0.00,9.49,244.00,253.49,3.78,19.00
79.00,1028.83,1152.04,0.00,77.59,368.75,20.22,244.00,264.22,7.48,19.00
80.00,651.22,576.02,0.00,0.00,0.00,7.94,244.00,251.94,5.31,19.00
81.00,711.91,1316.62,94.91,0.00,55.53,12.00,244.00,256.00,4.17,19.00
82.00,249.41,740.60,38.57,0.00,0.00,9.00,244.00,253.00,1.42,19.00
83.00,2616.41,905.17,93.21,135.36,55.75,9.95,244.00,253.95,3.59,19.00
84.00,621.61,822.89,196.09,0.00,86.62,9.49,244.00,253.49,6.97,19.00
85.00,341.98,1316.62,213.89,0.00,53.39,12.00,244.00,256.00,8.55,19.00
86.00,573.85,658.31,214.01,0.00,0.00,8.49,244.00,252.49,9.23,19.00
87.00,286.07,1152.04,55.74,0.00,53.39,11.22,244.00,255.22,2.41,19.00
88.00,969.49,740.60,218.43,0.00,85.77,9.00,244.00,253.00,9.15,19.00
89.00,875.39,822.89,179.73,0.00,86.62,9.49,244.00,253.49,8.93,19.00
90.00,1223.83,1069.75,0.00,42.22,237.89,14.82,244.00,258.82,7.34,19.00
91.00,385.72,1398.91,53.74,0.00,0.00,12.37,244.00,256.37,3.42,19.00
92.00,811.04,740.60,198.36,0.00,75.02,9.00,244.00,253.00,9.57,19.00
93.00,477.98,987.46,176.88,0.00,446.72,11.39,244.00,255.39,7.62,19.00
94.00,215.63,1069.75,241.91,0.00,55.75,10.82,244.00,254.82,9.58,19.00
95.00,425.32,576.02,116.34,0.00,0.00,7.94,244.00,251.94,4.00,19.00
96.00,927.41,1069.75,155.68,0.00,75.02,10.82,244.00,254.82,5.69,19.00
97.00,756.30,905.17,47.18,175.04,179.56,9.95,244.00,253.95,1.72,19.00
98.00,773.14,1069.75,143.16,0.00,55.75,10.82,244.00,254.82,5.86,19.00
99.00,259.67,576.02,41.73,0.00,0.00,7.94,244.00,251.94,2.39,19.00
0.00,4659.60,0.00,166.19,420.63,358.10,9.00,203.00,212.00,7.65,20.00
1.00,272.84,0.00,200.13,0.00,367.01,9.00,203.00,212.00,7.79,20.00
2.00,4705.40,0.00,99.61,419.92,199.30,5.00,203.00,208.00,4.37,20.00
3.00,244.71,0.00,144.46,0.00,195.88,5.00,203.00,208.00,6.78,20.00
4.00,375.23,0.00,62.06,0.00,151.66,4.00,203.00,207.00,3.22,20.00
5.00,323.17,0.00,25.14,0.00,36.12,1.00,203.00,204.00,1.26,20.00
6.00,294.52,0.00,126.49,0.00,77.01,2.00,203.00,205.00,5.96,20.00
7.00,543.77,0.00,172.68,0.00,74.74,2.00,203.00,205.00,7.90,20.00
8.00,370.87,0.00,85.78,0.00,109.75,3.00,203.00,206.00,2.83,20.00
9.00,354.71,0.00,247.27,0.00,74.74,2.00,203.00,205.00,8.51,20.00
10.00,4608.87,0.00,88.43,467.51,156.85,4.00,203.00,207.00,3.67,20.00
11.00,674.10,0.00,169.73,0.00,0.00,0.00,203.00,203.00,5.70,20.00
12.00,261.02,0.00,53.43,0.00,0.00,0.00,203.00,203.00,2.21,20.00
13.00,255.27,0.00,184.57,0.00,361.36,9.00,203.00,212.00,6.61,20.00
14.00,186.47,0.00,267.69,0.00,407.83,10.00,203.00,213.00,9.85,20.00
15.00,370.54,0.00,272.03,0.00,446.68,11.00,203.00,214.00,9.43,20.00
16.00,240.38,0.00,247.90,0.00,281.65,7.00,203.00,210.00,8.67,20.00
17.00,287.84,0.00,76.51,0.00,153.83,4.00,203.00,207.00,2.55,20.00
18.00,435.20,0.00,208.66,0.00,405.05,10.00,203.00,213.00,7.85,20.00
19.00,287.79,0.00,71.97,0.00,34.49,1.00,203.00,204.00,2.22,20.00
20.00,208.99,0.00,54.70,0.00,115.70,3.00,203.00,206.00,2.14,20.00
21.00,5486.46,0.00,50.59,495.53,112.60,3.00,203.00,206.00,2.10,20.00
22.00,664.40,0.00,200.81,0.00,365.95,9.00,203.00,212.00,7.33,20.00
23.00,877.15,0.00,30.51,112.96,76.20,2.00,203.00,205.00,1.71,20.00
24.00,792.93,0.00,0.00,0.00,0.00,0.00,203.00,203.00,6.79,20.00
25.00,255.77,0.00,71.86,0.00,157.37,4.00,203.00,207.00,3.24,20.00
26.00,351.19,0.00,67.32,0.00,113.59,3.00,203.00,206.00,3.82,20.00
27.00,392.89,0.00,102.18,0.00,0.00,0.00,203.00,203.00,3.83,20.00
28.00,1121.75,0.00,66.93,88.93,232.91,6.00,203.00,209.00,3.23,20.00
29.00,209.08,0.00,44.04,0.00,0.00,0.00,203.00,203.00,1.59,20.00
30.00,207.46,0.00,128.28,0.00,0.00,0.00,203.00,203.00,7.87,20.00
31.00,336.56,0.00,84.37,0.00,75.76,2.00,203.00,205.00,3.04,20.00
32.00,392.79,0.00,0.00,0.00,74.27,2.00,203.00,205.00,2.49,20.00
33.00,1350.88,0.00,146.22,81.67,360.62,9.00,203.00,212.00,5.76,20.00
34.00,265.52,0.00,131.50,0.00,275.38,7.00,203.00,210.00,5.53,20.00
35.00,884.72,0.00,131.13,30.95,276.84,7.00,203.00,210.00,4.59,20.00
36.00,468.15,0.00,138.75,0.00,193.10,5.00,203.00,208.00,4.28,20.00
37.00,444.54,0.00,128.50,0.00,278.28,7.00,203.00,210.00,6.28,20.00
38.00,362.19,0.00,0.00,0.00,35.90,1.00,203.00,204.00,2.70,20.00
39.00,219.79,0.00,108.00,0.00,238.29,6.00,203.00,209.00,4.14,20.00
40.00,382.99,0.00,106.42,0.00,0.00,0.00,203.00,203.00,4.42,20.00
41.00,496.40,0.00,144.71,0.00,155.72,4.00,203.00,207.00,4.50,20.00
42.00,347.94,0.00,248.04,0.00,0.00,0.00,203.00,203.00,9.26,20.00
43.00,457.02,0.00,183.05,0.00,0.00,0.00,203.00,203.00,7.44,20.00
44.00,626.67,0.00,204.84,0.00,369.08,9.00,203.00,212.00,8.42,20.00
45.00,667.33,0.00,249.11,0.00,450.56,11.00,203.00,214.00,9.28,20.00
46.00,89.64,0.00,219.31,0.00,157.88,4.00,203.00,207.00,8.22,20.00
47.00,566.83,0.00,199.49,0.00,447.36,11.00,203.00,214.00,7.81,20.00
48.00,127.68,0.00,54.54,0.00,116.09,3.00,203.00,206.00,2.66,20.00
49.00,346.00,0.00,45.28,0.00,0.00,0.00,203.00,203.00,1.83,20.00
50.00,304.55,707.25,42.10,0.00,0.00,8.49,203.00,211.49,2.18,20.00
51.00,1072.51,1502.90,218.08,0.00,241.75,18.37,203.00,221.37,9.28,20.00
52.00,803.79,1060.87,199.60,0.00,416.58,18.39,203.00,221.39,6.33,20.00
53.00,900.05,1149.27,223.02,0.00,0.00,10.82,203.00,213.82,8.67,20.00
54.00,653.79,1591.30,135.78,0.00,291.34,15.73,203.00,218.73,6.42,20.00
55.00,377.83,707.25,88.81,0.00,180.99,8.49,203.00,211.49,4.02,20.00
56.00,228.08,884.06,27.27,0.00,0.00,9.49,203.00,212.49,1.13,20.00
57.00,286.53,795.65,114.56,0.00,171.60,11.00,203.00,214.00,3.77,20.00
58.00,390.96,707.25,104.34,0.00,172.87,8.49,203.00,211.49,4.35,20.00
59.00,1362.93,1237.68,207.61,324.41,249.70,15.22,203.00,218.22,8.66,20.00
60.00,526.19,1326.09,129.75,0.00,0.00,11.62,203.00,214.62,4.31,20.00
61.00,828.04,618.84,143.52,0.00,0.00,7.94,203.00,210.94,5.79,20.00
62.00,315.56,1326.09,30.75,0.00,78.77,11.62,203.00,214.62,1.27,20.00
63.00,3291.85,884.06,71.07,386.94,0.00,9.49,203.00,212.49,3.55,20.00
64.00,833.83,1237.68,66.05,0.00,151.69,13.22,203.00,216.22,3.08,20.00
65.00,1402.30,795.65,23.95,0.00,87.31,9.00,203.00,212.00,1.42,20.00
66.00,617.04,1060.87,143.31,0.00,0.00,10.39,203.00,213.39,8.66,20.00
67.00,245.72,707.25,187.39,0.00,88.26,8.49,203.00,211.49,6.90,20.00
68.00,545.12,884.06,222.39,60.96,0.00,9.49,203.00,212.49,9.35,20.00
69.00,4131.14,972.46,112.31,427.93,80.35,9.95,203.00,212.95,5.42,20.00
70.00,968.89,1414.49,83.82,0.00,0.00,12.00,203.00,215.00,2.34,20.00
71.00,202.04,1060.87,55.57,0.00,125.34,11.39,203.00,214.39,2.46,20.00
72.00,202.40,618.84,107.98,0.00,0.00,7.94,203.00,210.94,6.57,20.00
73.00,681.20,1414.49,251.33,20.06,373.76,17.00,203.00,220.00,9.73,20.00
74.00,2210.88,1502.90,211.57,232.46,455.45,21.37,203.00,224.37,7.12,20.00
75.00,465.40,795.65,61.71,0.00,0.00,9.00,203.00,212.00,3.10,20.00
76.00,156.52,707.25,24.12,0.00,0.00,8.49,203.00,211.49,1.24,20.00
77.00,5875.27,1768.11,220.09,395.32,470.99,20.42,203.00,223.42,9.12,20.00
78.00,229.79,972.46,85.34,0.00,209.27,12.95,203.00,215.95,3.78,20.00
79.00,1142.19,1237.68,125.33,113.35,0.00,11.22,203.00,214.22,7.48,20.00
80.00,533.56,707.25,106.64,0.00,117.66,9.49,203.00,212.49,5.31,20.00
81.00,755.92,1414.49,94.91,0.00,35.90,13.00,203.00,216.00,4.17,20.00
82.00,156.30,884.06,34.84,0.00,127.82,10.49,203.00,213.49,1.42,20.00
83.00,2788.47,1060.87,93.21,283.51,195.33,13.39,203.00,216.39,3.59,20.00
84.00,798.09,884.06,175.76,0.00,0.00,9.49,203.00,212.49,6.97,20.00
85.00,534.48,1414.49,0.00,0.00,0.00,12.00,203.00,215.00,8.55,20.00
86.00,325.77,972.46,214.01,0.00,440.69,13.95,203.00,216.95,9.23,20.00
87.00,336.24,1237.68,74.14,0.00,0.00,11.22,203.00,214.22,2.41,20.00
88.00,997.03,884.06,218.43,0.00,169.06,11.49,203.00,214.49,9.15,20.00
89.00,1000.08,884.06,179.73,0.00,37.07,10.49,203.00,213.49,8.93,20.00
90.00,1304.66,1149.27,198.86,80.82,0.00,10.82,203.00,213.82,7.34,20.00
91.00,360.90,1502.90,69.31,0.00,73.18,14.37,203.00,217.37,3.42,20.00
92.00,989.56,795.65,198.36,0.00,0.00,9.00,203.00,212.00,9.57,20.00
93.00,259.32,1149.27,176.88,0.00,377.86,17.82,203.00,220.82,7.62,20.00
94.00,433.34,1149.27,231.06,0.00,0.00,10.82,203.00,213.82,9.58,20.00
95.00,307.96,795.65,111.08,0.00,222.06,10.00,203.00,213.00,4.00,20.00
96.00,992.06,1149.27,153.01,0.00,75.46,12.82,203.00,215.82,5.69,20.00
97.00,723.00,972.46,48.87,0.00,75.76,11.95,203.00,214.95,1.72,20.00
98.00,747.79,1149.27,143.16,0.00,154.19,14.82,203.00,217.82,5.86,20.00
99.00,297.22,618.84,41.73,0.00,0.00,7.94,203.00,210.94,2.39,20.00
0.00,5138.20,0.00,166.19,405.99,76.95,2.00,217.00,219.00,7.65,21.00
1.00,452.96,0.00,204.95,0.00,0.00,0.00,217.00,217.00,7.79,21.00
2.00,5019.12,0.00,99.61,429.78,205.71,5.00,217.00,222.00,4.37,21.00
3.00,374.73,0.00,144.46,0.00,0.00,0.00,217.00,217.00,6.78,21.00
4.00,394.86,0.00,84.81,0.00,36.22,1.00,217.00,218.00,3.22,21.00
5.00,345.80,0.00,48.30,0.00,0.00,0.00,217.00,217.00,1.26,21.00
6.00,408.36,0.00,126.49,0.00,0.00,0.00,217.00,217.00,5.96,21.00
7.00,699.19,0.00,172.68,0.00,0.00,0.00,217.00,217.00,7.90,21.00
8.00,251.23,0.00,87.74,0.00,196.85,5.00,217.00,222.00,2.83,21.00
9.00,577.25,0.00,0.00,0.00,0.00,0.00,217.00,217.00,8.51,21.00
10.00,4905.71,0.00,88.43,401.01,203.91,5.00,217.00,222.00,3.67,21.00
11.00,454.57,0.00,140.72,0.00,372.30,9.00,217.00,226.00,5.70,21.00
12.00,190.53,0.00,53.43,0.00,118.58,3.00,217.00,220.00,2.21,21.00
13.00,421.39,0.00,176.11,0.00,0.00,0.00,217.00,217.00,6.61,21.00
14.00,54.72,0.00,275.98,0.00,372.67,9.00,217.00,226.00,9.85,21.00
15.00,455.76,0.00,244.62,0.00,159.60,4.00,217.00,221.00,9.43,21.00
16.00,463.49,0.00,0.00,0.00,0.00,0.00,217.00,217.00,8.67,21.00
17.00,240.00,0.00,83.19,0.00,116.71,3.00,217.00,220.00,2.55,21.00
18.00,463.68,0.00,312.78,0.00,159.31,4.00,217.00,221.00,7.85,21.00
19.00,352.56,0.00,0.00,0.00,0.00,0.00,217.00,217.00,2.22,21.00
20.00,258.21,0.00,54.70,0.00,0.00,0.00,217.00,217.00,2.14,21.00
21.00,5532.86,0.00,50.59,147.71,116.20,3.00,217.00,220.00,2.10,21.00
22.00,426.34,0.00,200.81,0.00,418.79,10.00,217.00,227.00,7.33,21.00
23.00,826.08,0.00,30.51,0.00,78.53,2.00,217.00,219.00,1.71,21.00
24.00,632.29,0.00,118.66,0.00,160.64,4.00,217.00,221.00,6.79,21.00
25.00,241.42,0.00,71.86,0.00,79.02,2.00,217.00,219.00,3.24,21.00
26.00,252.17,0.00,113.21,0.00,159.60,4.00,217.00,221.00,3.82,21.00
27.00,237.94,0.00,102.18,0.00,246.91,6.00,217.00,223.00,3.83,21.00
28.00,1181.99,0.00,66.93,0.00,0.00,0.00,217.00,217.00,3.23,21.00
29.00,128.16,0.00,0.00,0.00,120.56,3.00,217.00,220.00,1.59,21.00
30.00,247.58,0.00,178.98,0.00,75.34,2.00,217.00,219.00,7.87,21.00
31.00,412.50,0.00,80.96,0.00,0.00,0.00,217.00,217.00,3.04,21.00
32.00,392.79,0.00,50.33,0.00,0.00,0.00,217.00,217.00,2.49,21.00
33.00,1614.45,0.00,146.22,131.97,0.00,0.00,217.00,217.00,5.76,21.00
34.00,383.86,0.00,131.50,0.00,0.00,0.00,217.00,217.00,5.53,21.00
35.00,877.10,0.00,123.82,139.25,286.70,7.00,217.00,224.00,4.59,21.00
36.00,306.87,0.00,106.78,0.00,286.15,7.00,217.00,224.00,4.28,21.00
37.00,482.53,0.00,128.50,0.00,77.66,2.00,217.00,219.00,6.28,21.00
38.00,362.19,0.00,49.26,0.00,0.00,0.00,217.00,217.00,2.70,21.00
39.00,318.73,0.00,108.00,0.00,0.00,0.00,217.00,217.00,4.14,21.00
40.00,231.70,0.00,106.42,0.00,247.07,6.00,217.00,223.00,4.42,21.00
41.00,741.29,0.00,112.15,114.66,0.00,0.00,217.00,217.00,4.50,21.00
42.00,51.15,0.00,221.60,0.00,508.32,12.00,217.00,229.00,9.26,21.00
43.00,261.96,0.00,183.05,0.00,372.44,9.00,217.00,226.00,7.44,21.00
44.00,394.74,0.00,243.69,0.00,416.28,10.00,217.00,227.00,8.42,21.00
45.00,385.53,0.00,271.80,0.00,506.01,12.00,217.00,229.00,9.28,21.00
46.00,287.02,0.00,252.83,0.00,0.00,0.00,217.00,217.00,8.22,21.00
47.00,332.71,0.00,0.00,0.00,413.66,10.00,217.00,227.00,7.81,21.00
48.00,176.77,0.00,81.96,0.00,0.00,0.00,217.00,217.00,2.66,21.00
49.00,269.69,0.00,0.00,0.00,117.07,3.00,217.00,220.00,1.83,21.00
50.00,222.99,683.20,55.29,0.00,119.45,10.00,217.00,227.00,2.18,21.00
51.00,1276.36,1366.41,218.08,65.34,57.77,12.73,217.00,229.73,9.28,21.00
52.00,920.32,986.85,205.89,0.00,63.10,10.82,217.00,227.82,6.33,21.00
53.00,602.95,1442.32,233.39,0.00,486.93,13.08,217.00,230.08,8.67,21.00
54.00,486.38,1366.41,135.78,0.00,289.62,19.73,217.00,236.73,6.42,21.00
55.00,376.70,683.20,88.81,0.00,81.06,9.00,217.00,226.00,4.02,21.00
56.00,190.96,835.03,27.27,0.00,61.67,9.95,217.00,226.95,1.13,21.00
57.00,389.63,683.20,0.00,0.00,0.00,9.00,217.00,226.00,3.77,21.00
58.00,421.77,683.20,104.34,0.00,63.10,9.00,217.00,226.00,4.35,21.00
59.00,1545.55,1062.76,211.25,111.85,116.09,14.22,217.00,231.22,8.66,21.00
60.00,353.38,1290.49,112.99,0.00,289.59,15.37,217.00,232.37,4.31,21.00
61.00,660.09,759.11,143.52,0.00,291.26,10.49,217.00,227.49,5.79,21.00
62.00,281.42,1214.58,30.75,0.00,61.82,12.00,217.00,229.00,1.27,21.00
63.00,3585.49,835.03,87.75,391.41,161.73,11.95,217.00,228.95,3.55,21.00
64.00,834.07,1138.67,66.05,0.00,59.20,11.62,217.00,228.62,3.08,21.00
65.00,1526.33,683.20,23.95,102.47,0.00,9.00,217.00,226.00,1.42,21.00
66.00,436.40,986.85,201.58,0.00,309.63,16.82,217.00,233.82,8.66,21.00
67.00,414.37,607.29,170.59,0.00,0.00,8.49,217.00,225.49,6.90,21.00
68.00,234.64,1062.76,222.39,0.00,517.46,15.22,217.00,232.22,9.35,21.00
69.00,4397.65,910.94,112.31,287.85,122.42,11.39,217.00,228.39,5.42,21.00
70.00,876.48,1366.41,82.97,55.51,223.36,14.73,217.00,231.73,2.34,21.00
71.00,187.66,986.85,60.01,0.00,64.39,10.82,217.00,227.82,2.46,21.00
72.00,47.27,759.11,188.57,0.00,252.31,9.49,217.00,226.49,6.57,21.00
73.00,837.98,1290.49,275.15,0.00,61.67,12.37,217.00,229.37,9.73,21.00
74.00,2178.24,1366.41,206.73,167.18,390.24,20.73,217.00,237.73,7.12,21.00
75.00,376.41,835.03,61.71,0.00,144.53,9.95,217.00,226.95,3.10,21.00
76.00,97.64,683.20,32.27,0.00,80.59,9.00,217.00,226.00,1.24,21.00
77.00,6054.57,1594.14,220.09,443.26,462.04,22.75,217.00,239.75,9.12,21.00
78.00,306.59,835.03,85.34,0.00,0.00,9.95,217.00,226.95,3.78,21.00
79.00,962.59,1214.58,275.69,0.00,292.39,15.00,217.00,232.00,7.48,21.00
80.00,395.83,835.03,120.80,0.00,233.71,9.95,217.00,226.95,5.31,21.00
81.00,616.84,1290.49,94.91,0.00,224.51,16.37,217.00,233.37,4.17,21.00
82.00,123.26,835.03,34.84,0.00,64.39,9.95,217.00,226.95,1.42,21.00
83.00,3130.59,986.85,0.00,319.91,61.67,10.82,217.00,227.82,3.59,21.00
84.00,570.08,986.85,175.76,0.00,386.19,13.82,217.00,230.82,6.97,21.00
85.00,418.28,1214.58,159.90,0.00,116.20,15.00,217.00,232.00,8.55,21.00
86.00,452.70,910.94,214.01,0.00,65.68,10.39,217.00,227.39,9.23,21.00
87.00,345.19,1138.67,0.00,0.00,57.77,11.62,217.00,228.62,2.41,21.00
88.00,1126.65,835.03,218.43,0.00,66.97,9.95,217.00,226.95,9.15,21.00
89.00,781.79,835.03,179.73,0.00,380.04,16.95,217.00,233.95,8.93,21.00
90.00,1039.90,1290.49,0.00,4.95,448.67,15.37,217.00,232.37,7.34,21.00
91.00,365.51,1366.41,92.78,0.00,57.77,12.73,217.00,229.73,3.42,21.00
92.00,699.35,910.94,198.36,0.00,468.74,15.39,217.00,232.39,9.57,21.00
93.00,418.51,986.85,176.88,0.00,0.00,10.82,217.00,227.82,7.62,21.00
94.00,332.38,1062.76,245.50,0.00,308.92,17.22,217.00,234.22,9.58,21.00
95.00,407.93,683.20,122.29,0.00,0.00,9.00,217.00,226.00,4.00,21.00
96.00,1010.34,986.85,179.62,0.00,119.43,13.82,217.00,230.82,5.69,21.00
97.00,701.30,910.94,50.31,0.00,65.68,10.39,217.00,227.39,1.72,21.00
98.00,814.97,1062.76,163.59,0.00,61.67,11.22,217.00,228.22,5.86,21.00
99.00,183.87,683.20,41.73,0.00,150.91,9.00,217.00,226.00,2.39,21.00
0.00,5172.51,0.00,166.19,254.33,369.59,9.00,211.00,220.00,7.65,22.00
1.00,225.02,0.00,226.76,0.00,414.47,10.00,211.00,221.00,7.79,22.00
2.00,5190.25,0.00,99.61,285.33,203.85,5.00,211.00,216.00,4.37,22.00
3.00,177.63,0.00,144.46,0.00,327.11,8.00,211.00,219.00,6.78,22.00
4.00,434.19,0.00,84.81,0.00,37.01,1.00,211.00,212.00,3.22,22.00
5.00,270.71,0.00,0.00,0.00,118.56,3.00,211.00,214.00,1.26,22.00
6.00,234.06,0.00,126.49,0.00,288.14,7.00,211.00,218.00,5.96,22.00
7.00,489.23,0.00,172.68,0.00,365.37,9.00,211.00,220.00,7.90,22.00
8.00,330.19,0.00,0.00,0.00,0.00,0.00,211.00,211.00,2.83,22.00
9.00,458.69,0.00,218.26,0.00,118.56,3.00,211.00,214.00,8.51,22.00
10.00,4733.13,0.00,88.43,0.00,203.38,5.00,211.00,216.00,3.67,22.00
11.00,296.94,0.00,140.72,0.00,284.28,7.00,211.00,218.00,5.70,22.00
12.00,238.61,0.00,53.43,0.00,0.00,0.00,211.00,211.00,2.21,22.00
13.00,209.45,0.00,170.71,0.00,370.44,9.00,211.00,220.00,6.61,22.00
14.00,303.11,0.00,0.00,0.00,0.00,0.00,211.00,211.00,9.85,22.00
15.00,675.92,0.00,249.04,0.00,0.00,0.00,211.00,211.00,9.43,22.00
16.00,384.58,0.00,240.02,0.00,78.91,2.00,211.00,213.00,8.67,22.00
17.00,314.87,0.00,0.00,0.00,0.00,0.00,211.00,211.00,2.55,22.00
18.00,745.18,0.00,215.43,0.00,0.00,0.00,211.00,211.00,7.85,22.00
19.00,276.08,0.00,55.89,0.00,76.49,2.00,211.00,213.00,2.22,22.00
20.00,187.66,0.00,77.98,0.00,119.78,3.00,211.00,214.00,2.14,22.00
21.00,5882.43,0.00,50.59,400.76,117.57,3.00,211.00,214.00,2.10,22.00
22.00,607.07,0.00,200.81,0.00,0.00,0.00,211.00,211.00,7.33,22.00
23.00,954.51,0.00,0.00,100.96,0.00,0.00,211.00,211.00,1.71,22.00
24.00,495.37,0.00,118.66,0.00,243.71,6.00,211.00,217.00,6.79,22.00
25.00,306.09,0.00,71.86,0.00,0.00,0.00,211.00,211.00,3.24,22.00
26.00,354.06,0.00,94.93,0.00,0.00,0.00,211.00,211.00,3.82,22.00
27.00,329.90,0.00,117.77,0.00,0.00,0.00,211.00,211.00,3.83,22.00
28.00,1084.71,0.00,0.00,0.00,157.51,4.00,211.00,215.00,3.23,22.00
29.00,128.16,0.00,27.40,0.00,0.00,0.00,211.00,211.00,1.59,22.00
30.00,408.66,0.00,178.89,0.00,0.00,0.00,211.00,211.00,7.87,22.00
31.00,283.52,0.00,80.96,0.00,201.84,5.00,211.00,216.00,3.04,22.00
32.00,320.15,0.00,50.33,0.00,117.94,3.00,211.00,214.00,2.49,22.00
33.00,1418.29,0.00,160.28,0.00,327.76,8.00,211.00,219.00,5.76,22.00
34.00,220.83,0.00,131.50,0.00,281.39,7.00,211.00,218.00,5.53,22.00
35.00,706.91,0.00,123.82,0.00,285.82,7.00,211.00,218.00,4.59,22.00
36.00,402.97,0.00,106.78,0.00,0.00,0.00,211.00,211.00,4.28,22.00
37.00,598.19,0.00,163.36,0.00,0.00,0.00,211.00,211.00,6.28,22.00
38.00,289.73,0.00,49.26,0.00,116.80,3.00,211.00,214.00,2.70,22.00
39.00,167.95,0.00,108.00,0.00,243.77,6.00,211.00,217.00,4.14,22.00
40.00,327.48,0.00,106.42,0.00,0.00,0.00,211.00,211.00,4.42,22.00
41.00,599.03,0.00,128.14,0.00,243.19,6.00,211.00,217.00,4.50,22.00
42.00,244.05,0.00,219.16,0.00,0.00,0.00,211.00,211.00,9.26,22.00
43.00,429.13,0.00,183.05,0.00,0.00,0.00,211.00,211.00,7.44,22.00
44.00,614.06,0.00,0.00,0.00,0.00,0.00,211.00,211.00,8.42,22.00
45.00,630.14,0.00,265.66,0.00,0.00,0.00,211.00,211.00,9.28,22.00
46.00,475.08,0.00,332.43,0.00,39.48,1.00,211.00,212.00,8.22,22.00
47.00,332.71,0.00,134.77,0.00,0.00,0.00,211.00,211.00,7.81,22.00
48.00,250.54,0.00,82.65,0.00,0.00,0.00,211.00,211.00,2.66,22.00
49.00,269.69,0.00,44.04,0.00,0.00,0.00,211.00,211.00,1.83,22.00
50.00,133.10,796.40,55.29,0.00,139.64,9.95,211.00,220.95,2.18,22.00
51.00,1027.94,1375.60,218.08,0.00,444.69,22.08,211.00,233.08,9.28,22.00
52.00,1160.68,1013.60,198.51,119.80,64.75,11.22,211.00,222.22,6.33,22.00
53.00,344.12,1520.41,356.84,0.00,468.88,21.75,211.00,232.75,8.67,22.00
54.00,608.58,1303.20,135.78,0.00,0.00,12.73,211.00,223.73,6.42,22.00
55.00,456.63,651.60,88.81,0.00,0.00,9.00,211.00,220.00,4.02,22.00
56.00,152.05,868.80,35.58,0.00,63.46,10.39,211.00,221.39,1.13,22.00
57.00,327.77,724.00,73.00,8.46,70.32,9.49,211.00,220.49,3.77,22.00
58.00,450.77,724.00,104.34,0.00,64.91,9.49,211.00,220.49,4.35,22.00
59.00,1642.71,1230.80,211.25,342.38,435.34,17.37,211.00,228.37,8.66,22.00
60.00,350.70,1303.20,112.99,0.00,104.36,13.73,211.00,224.73,4.31,22.00
61.00,440.19,941.20,143.52,0.00,349.07,13.82,211.00,224.82,5.79,22.00
62.00,309.10,1158.40,0.00,0.00,0.00,12.00,211.00,223.00,1.27,22.00
63.00,3838.44,796.40,87.75,377.39,203.41,14.95,211.00,225.95,3.55,22.00
64.00,921.50,1230.80,66.05,159.24,131.25,12.37,211.00,223.37,3.08,22.00
65.00,1480.28,724.00,23.95,0.00,67.61,9.49,211.00,220.49,1.42,22.00
66.00,357.03,1158.40,202.50,0.00,260.80,13.00,211.00,224.00,8.66,22.00
67.00,175.02,868.80,170.59,0.00,392.88,12.39,211.00,223.39,6.90,22.00
68.00,488.12,1013.60,222.39,56.51,0.00,11.22,211.00,222.22,9.35,22.00
69.00,4549.94,1086.00,112.31,264.97,213.77,11.62,211.00,222.62,5.42,22.00
70.00,786.33,1448.01,67.15,0.00,168.83,14.42,211.00,225.42,2.34,22.00
71.00,241.67,941.20,67.39,0.00,0.00,10.82,211.00,221.82,2.46,22.00
72.00,216.99,724.00,162.02,0.00,0.00,9.49,211.00,220.49,6.57,22.00
73.00,1091.68,1303.20,276.12,75.16,64.75,12.73,211.00,223.73,9.73,22.00
74.00,2491.08,1375.60,0.00,187.44,60.66,13.08,211.00,224.08,7.12,22.00
75.00,296.40,941.20,106.25,0.00,135.54,10.82,211.00,221.82,3.10,22.00
76.00,57.72,724.00,32.27,0.00,68.96,9.49,211.00,220.49,1.24,22.00
77.00,5882.76,1592.81,220.09,112.16,482.05,24.07,211.00,235.07,9.12,22.00
